2.1975 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=141, pos=array([ 0.46785852, -0.41099605]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1977 	EXP 	window1: mouseVisible = True
2.2004 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=279, pos=array([-0.32273132,  0.08970996]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2006 	EXP 	window1: mouseVisible = True
2.2039 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=43, pos=array([ 0.09634531, -0.44456357]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2040 	EXP 	window1: mouseVisible = True
2.2063 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=154, pos=array([0.01162374, 0.44955736]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2064 	EXP 	window1: mouseVisible = True
2.2190 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=110, pos=array([ 0.35292898, -0.09068609]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2191 	EXP 	window1: mouseVisible = True
2.2226 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=335, pos=array([-0.07156442, -0.41898491]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2227 	EXP 	window1: mouseVisible = True
2.2258 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=148, pos=array([ 0.24031746, -0.1144901 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2260 	EXP 	window1: mouseVisible = True
2.2294 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=178, pos=array([-0.22732949, -0.28101569]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2296 	EXP 	window1: mouseVisible = True
2.2342 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=143, pos=array([ 0.15570554, -0.02026157]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.2652 	EXP 	fixation: autoDraw = False
2.2652 	EXP 	target: autoDraw = False
2.2652 	EXP 	distr: autoDraw = False
2.2652 	EXP 	distr: autoDraw = False
2.2652 	EXP 	distr: autoDraw = False
2.2652 	EXP 	distr: autoDraw = False
2.2652 	EXP 	distr: autoDraw = False
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	distr: autoDraw = True
2.2652 	EXP 	fixation: autoDraw = True
2.2652 	EXP 	target: autoDraw = True
2.4051 	DATA 	Mouse:  Left button up, pos=(166,292)
3.8220 	DATA 	Mouse: Left button down, pos=(464,204)
3.8292 	EXP 	New trial (rep=2, index=0): None
3.8297 	EXP 	window1: mouseVisible = True
3.8348 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=201, pos=array([ 0.04426768, -0.4378887 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.8350 	EXP 	window1: mouseVisible = True
3.8387 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=68, pos=array([0.13248125, 0.06363437]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.8389 	EXP 	window1: mouseVisible = True
3.8421 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=51, pos=array([0.28043678, 0.28372159]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.8423 	EXP 	window1: mouseVisible = True
3.8452 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=197, pos=array([-0.27460108,  0.02777737]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.8453 	EXP 	window1: mouseVisible = True
3.8479 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=141, pos=array([ 0.21700495, -0.11157539]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
3.8648 	EXP 	fixation: autoDraw = False
3.8648 	EXP 	target: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = False
3.8648 	EXP 	distr: autoDraw = True
3.8648 	EXP 	distr: autoDraw = True
3.8648 	EXP 	distr: autoDraw = True
3.8648 	EXP 	distr: autoDraw = True
3.8648 	EXP 	distr: autoDraw = True
3.8648 	EXP 	fixation: autoDraw = True
3.8648 	EXP 	target: autoDraw = True
4.0376 	DATA 	Mouse:  Left button up, pos=(464,204)
5.4541 	DATA 	Mouse: Left button down, pos=(466,298)
5.4612 	EXP 	New trial (rep=3, index=0): None
5.4617 	EXP 	window1: mouseVisible = True
5.4672 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=23, pos=array([0.02886155, 0.19002366]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4674 	EXP 	window1: mouseVisible = True
5.4726 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=39, pos=array([ 0.49681294, -0.29748888]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4729 	EXP 	window1: mouseVisible = True
5.4777 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=333, pos=array([-0.30788873, -0.08111075]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4780 	EXP 	window1: mouseVisible = True
5.4823 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=85, pos=array([ 0.26800817, -0.30801602]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4825 	EXP 	window1: mouseVisible = True
5.4864 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=144, pos=array([-0.20591183,  0.48668456]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4865 	EXP 	window1: mouseVisible = True
5.4905 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=359, pos=array([ 0.23719946, -0.32535247]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4907 	EXP 	window1: mouseVisible = True
5.4933 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=18, pos=array([ 0.32827461, -0.12401373]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.4934 	EXP 	window1: mouseVisible = True
